id,height,height_vs_avg
795840,50,Below Avg
795984,56,Below Avg
796112,81,Above Avg
796204,64,Below Avg
796286,56,Below Avg
796342,66,Below Avg
796383,69,Above Avg
796506,80,Above Avg
796513,55,Below Avg
796606,80,Above Avg
796792,50,Below Avg
796898,53,Below Avg
796925,75,Above Avg
796962,71,Above Avg
796968,81,Above Avg
797000,51,Below Avg
797055,81,Above Avg
797122,55,Below Avg
797260,82,Above Avg
797295,66,Below Avg
797508,59,Below Avg
797549,54,Below Avg
797564,68,Above Avg
797655,80,Above Avg
797689,68,Above Avg
797758,77,Above Avg
797809,67,Above Avg
797820,50,Below Avg
797892,76,Above Avg
797940,64,Below Avg
798010,80,Above Avg
798159,54,Below Avg
798209,68,Above Avg
798233,58,Below Avg
798447,50,Below Avg
798511,76,Above Avg
798744,60,Below Avg
798835,76,Above Avg
798936,74,Above Avg
798984,57,Below Avg
799037,58,Below Avg
799043,53,Below Avg
799086,71,Above Avg
799110,72,Above Avg
799386,62,Below Avg
799562,74,Above Avg
799703,78,Above Avg
799705,71,Above Avg
799716,76,Above Avg
799875,75,Above Avg
799958,50,Below Avg
799980,74,Above Avg
800296,81,Above Avg
800363,82,Above Avg
800371,72,Above Avg
800467,63,Below Avg
800568,75,Above Avg
800611,56,Below Avg
800702,75,Above Avg
800822,56,Below Avg
800897,73,Above Avg
800962,76,Above Avg
801041,69,Above Avg
801133,53,Below Avg
801336,55,Below Avg
801351,58,Below Avg
801387,55,Below Avg
801563,60,Below Avg
801570,74,Above Avg
801603,78,Above Avg
801714,68,Above Avg
801735,56,Below Avg
801781,78,Above Avg
801866,65,Below Avg
802003,64,Below Avg
802106,79,Above Avg
802123,82,Above Avg
802217,50,Below Avg
802412,69,Above Avg
802428,52,Below Avg
802511,57,Below Avg
802539,73,Above Avg
802562,58,Below Avg
802778,68,Above Avg
802782,81,Above Avg
802897,62,Below Avg
802915,60,Below Avg
802987,70,Above Avg
803073,58,Below Avg
803179,77,Above Avg
803192,53,Below Avg
803254,68,Above Avg
803372,53,Below Avg
803486,66,Below Avg
803539,54,Below Avg
803795,57,Below Avg
803936,74,Above Avg
803996,81,Above Avg
804068,62,Below Avg
804161,56,Below Avg
804222,62,Below Avg
804326,63,Below Avg
804454,59,Below Avg
804587,65,Below Avg
804618,82,Above Avg
804625,82,Above Avg
804769,68,Above Avg
804830,68,Above Avg
804916,65,Below Avg
804920,72,Above Avg
805217,70,Above Avg
805352,81,Above Avg
805416,65,Below Avg
805566,53,Below Avg
805588,51,Below Avg
805946,55,Below Avg
805955,73,Above Avg
806080,67,Above Avg
806255,78,Above Avg
806265,56,Below Avg
806616,74,Above Avg
806683,65,Below Avg
806813,58,Below Avg
807330,63,Below Avg
807388,77,Above Avg
807399,68,Above Avg
807436,52,Below Avg
807477,65,Below Avg
807589,58,Below Avg
807649,54,Below Avg
807656,74,Above Avg
807860,52,Below Avg
807919,75,Above Avg
808163,72,Above Avg
808173,65,Below Avg
808271,66,Below Avg
808302,52,Below Avg
808317,68,Above Avg
808481,73,Above Avg
808745,74,Above Avg
808895,57,Below Avg
808914,74,Above Avg
808915,56,Below Avg
809150,56,Below Avg
809543,64,Below Avg
809745,72,Above Avg
809950,78,Above Avg
810017,78,Above Avg
810080,53,Below Avg
810138,57,Below Avg
810148,77,Above Avg
810441,60,Below Avg
810558,79,Above Avg
810597,64,Below Avg
810639,63,Below Avg
810729,71,Above Avg
811015,71,Above Avg
811042,71,Above Avg
811121,53,Below Avg
811222,68,Above Avg
811307,70,Above Avg
811402,78,Above Avg
811515,60,Below Avg
811549,74,Above Avg
811584,75,Above Avg
811597,70,Above Avg
811697,61,Below Avg
811890,69,Above Avg
811919,62,Below Avg
812161,50,Below Avg
812330,78,Above Avg
812448,81,Above Avg
812590,81,Above Avg
812681,67,Above Avg
812736,80,Above Avg
812804,80,Above Avg
812920,66,Below Avg
812930,79,Above Avg
812931,62,Below Avg
812988,51,Below Avg
813049,53,Below Avg
813280,55,Below Avg
813395,79,Above Avg
813849,81,Above Avg
813876,66,Below Avg
813883,50,Below Avg
813913,75,Above Avg
813929,73,Above Avg
813949,76,Above Avg
813984,50,Below Avg
814103,80,Above Avg
814156,77,Above Avg
814188,79,Above Avg
814209,71,Above Avg
814242,57,Below Avg
814284,71,Above Avg
814333,63,Below Avg
814343,57,Below Avg
814388,58,Below Avg
814419,63,Below Avg
814535,66,Below Avg
814546,71,Above Avg
814596,81,Above Avg
814659,71,Above Avg
814702,77,Above Avg
814711,53,Below Avg
814779,51,Below Avg
814814,55,Below Avg
814818,50,Below Avg
814996,80,Above Avg
815427,72,Above Avg
815447,74,Above Avg
815482,62,Below Avg
815598,52,Below Avg
815651,58,Below Avg
815927,51,Below Avg
815928,70,Above Avg
816097,77,Above Avg
816224,50,Below Avg
816247,82,Above Avg
816376,57,Below Avg
816724,69,Above Avg
816867,77,Above Avg
816919,77,Above Avg
817036,56,Below Avg
817104,68,Above Avg
817202,62,Below Avg
817212,64,Below Avg
817218,65,Below Avg
817326,52,Below Avg
817372,74,Above Avg
817385,54,Below Avg
817588,69,Above Avg
817739,65,Below Avg
817751,62,Below Avg
817811,54,Below Avg
817931,54,Below Avg
817985,67,Above Avg
818067,56,Below Avg
818162,71,Above Avg
818321,50,Below Avg
818336,64,Below Avg
818378,52,Below Avg
818456,68,Above Avg
818467,50,Below Avg
818580,67,Above Avg
818589,71,Above Avg
818845,75,Above Avg
819025,68,Above Avg
819029,77,Above Avg
819062,81,Above Avg
819091,50,Below Avg
819110,67,Above Avg
819142,71,Above Avg
819181,74,Above Avg
819200,80,Above Avg
819264,53,Below Avg
819303,66,Below Avg
819386,82,Above Avg
819547,76,Above Avg
819876,75,Above Avg
819928,63,Below Avg
819944,59,Below Avg
819950,56,Below Avg
819986,56,Below Avg
820110,82,Above Avg
820130,72,Above Avg
820445,75,Above Avg
820471,69,Above Avg
820571,82,Above Avg
820591,78,Above Avg
820658,64,Below Avg
820748,66,Below Avg
820757,73,Above Avg
820920,76,Above Avg
821158,78,Above Avg
821167,60,Below Avg
821206,57,Below Avg
821241,76,Above Avg
821286,80,Above Avg
821441,72,Above Avg
821480,67,Above Avg
821565,70,Above Avg
821801,54,Below Avg
821936,67,Above Avg
821976,55,Below Avg
821985,50,Below Avg
822141,52,Below Avg
822180,76,Above Avg
822237,71,Above Avg
822426,59,Below Avg
822468,69,Above Avg
822711,73,Above Avg
822739,59,Below Avg
822810,64,Below Avg
822916,78,Above Avg
823040,65,Below Avg
823069,51,Below Avg
823145,71,Above Avg
823157,67,Above Avg
823207,76,Above Avg
823333,56,Below Avg
823405,71,Above Avg
823588,82,Above Avg
823656,73,Above Avg
823766,69,Above Avg
823791,65,Below Avg
823952,69,Above Avg
824015,74,Above Avg
824178,77,Above Avg
824385,68,Above Avg
824558,80,Above Avg
824606,71,Above Avg
824696,52,Below Avg
824730,68,Above Avg
824741,52,Below Avg
824742,52,Below Avg
824869,77,Above Avg
825005,70,Above Avg
825049,71,Above Avg
825072,82,Above Avg
825187,63,Below Avg
825265,77,Above Avg
825370,71,Above Avg
825658,52,Below Avg
825707,54,Below Avg
825723,82,Above Avg
825742,61,Below Avg
825743,74,Above Avg
825798,80,Above Avg
825828,52,Below Avg
825950,74,Above Avg
825988,71,Above Avg
826105,75,Above Avg
826235,54,Below Avg
826309,64,Below Avg
826329,70,Above Avg
826342,79,Above Avg
826500,80,Above Avg
826545,73,Above Avg
826573,77,Above Avg
826574,68,Above Avg
826622,80,Above Avg
826666,80,Above Avg
826751,73,Above Avg
826752,71,Above Avg
826876,80,Above Avg
826936,69,Above Avg
826968,54,Below Avg
827031,75,Above Avg
827049,75,Above Avg
827212,80,Above Avg
827383,80,Above Avg
827596,52,Below Avg
827691,70,Above Avg
827738,62,Below Avg
827769,56,Below Avg
827799,72,Above Avg
828171,73,Above Avg
828326,63,Below Avg
828332,60,Below Avg
828580,51,Below Avg
828680,56,Below Avg
828739,71,Above Avg
828889,51,Below Avg
828905,57,Below Avg
829031,68,Above Avg
829079,63,Below Avg
829080,63,Below Avg
829107,66,Below Avg
829294,81,Above Avg
829324,81,Above Avg
829402,56,Below Avg
829644,52,Below Avg
829647,68,Above Avg
829786,51,Below Avg
829852,66,Below Avg
829952,68,Above Avg
830029,72,Above Avg
830163,63,Below Avg
830282,69,Above Avg
830376,82,Above Avg
830407,76,Above Avg
830472,51,Below Avg
830506,72,Above Avg
830546,51,Below Avg
830608,82,Above Avg
830656,54,Below Avg
830708,71,Above Avg
830897,50,Below Avg
830930,73,Above Avg
830931,78,Above Avg
830961,50,Below Avg
831061,58,Below Avg
831310,57,Below Avg
831357,80,Above Avg
831370,72,Above Avg
831494,59,Below Avg
831553,59,Below Avg
831634,69,Above Avg
831811,81,Above Avg
831814,50,Below Avg
831854,60,Below Avg
831969,79,Above Avg
831971,71,Above Avg
832067,54,Below Avg
832133,54,Below Avg
832245,50,Below Avg
832413,52,Below Avg
832613,70,Above Avg
832624,75,Above Avg
832674,81,Above Avg
832771,77,Above Avg
832836,72,Above Avg
833026,76,Above Avg
833034,57,Below Avg
833608,56,Below Avg
833706,56,Below Avg
833714,63,Below Avg
833736,60,Below Avg
834101,51,Below Avg
834177,58,Below Avg
834253,76,Above Avg
834268,62,Below Avg
834341,75,Above Avg
834618,70,Above Avg
834702,62,Below Avg
834729,61,Below Avg
834801,61,Below Avg
834895,81,Above Avg
834903,81,Above Avg
834935,51,Below Avg
834943,59,Below Avg
835054,54,Below Avg
835103,63,Below Avg
835172,59,Below Avg
835346,73,Above Avg
835356,63,Below Avg
835418,51,Below Avg
835508,53,Below Avg
835511,56,Below Avg
835514,64,Below Avg
835531,72,Above Avg
835631,63,Below Avg
835697,57,Below Avg
835773,77,Above Avg
836235,55,Below Avg
836279,55,Below Avg
836416,80,Above Avg
836468,57,Below Avg
836507,65,Below Avg
836568,65,Below Avg
836618,72,Above Avg
836644,64,Below Avg
836723,61,Below Avg
836804,55,Below Avg
836898,70,Above Avg
836929,68,Above Avg
836953,57,Below Avg
836975,71,Above Avg
837022,63,Below Avg
837038,73,Above Avg
837103,50,Below Avg
837113,61,Below Avg
837206,53,Below Avg
837215,65,Below Avg
837267,57,Below Avg
837337,58,Below Avg
837357,57,Below Avg
837369,72,Above Avg
837437,71,Above Avg
837476,55,Below Avg
837659,80,Above Avg
837671,72,Above Avg
837703,53,Below Avg
837801,52,Below Avg
837911,51,Below Avg
838060,72,Above Avg
838065,57,Below Avg
838080,79,Above Avg
838140,51,Below Avg
838305,71,Above Avg
838318,61,Below Avg
838334,76,Above Avg
838459,77,Above Avg
838551,53,Below Avg
838688,76,Above Avg
838744,59,Below Avg
839206,73,Above Avg
839344,63,Below Avg
839623,63,Below Avg
839674,63,Below Avg
839742,64,Below Avg
839795,54,Below Avg
840037,75,Above Avg
840041,53,Below Avg
840086,55,Below Avg
840540,80,Above Avg
840797,71,Above Avg
840880,55,Below Avg
840940,65,Below Avg
841221,59,Below Avg
841242,63,Below Avg
841258,53,Below Avg
841415,57,Below Avg
841492,67,Above Avg
841626,55,Below Avg
841639,50,Below Avg
841648,60,Below Avg
841687,67,Above Avg
841789,64,Below Avg
841874,66,Below Avg
841900,65,Below Avg
842091,81,Above Avg
842147,60,Below Avg
842192,79,Above Avg
842452,65,Below Avg
842461,55,Below Avg
842551,64,Below Avg
842590,82,Above Avg
842658,80,Above Avg
842684,53,Below Avg
842717,65,Below Avg
842911,56,Below Avg
843017,67,Above Avg
843096,70,Above Avg
843157,68,Above Avg
843163,59,Below Avg
843241,69,Above Avg
843390,70,Above Avg
843425,71,Above Avg
843476,75,Above Avg
843572,79,Above Avg
843654,50,Below Avg
843673,50,Below Avg
843692,57,Below Avg
843722,80,Above Avg
843853,58,Below Avg
843873,56,Below Avg
844000,64,Below Avg
844092,59,Below Avg
844202,64,Below Avg
844281,54,Below Avg
844439,65,Below Avg
844495,60,Below Avg
844498,60,Below Avg
844508,57,Below Avg
844518,63,Below Avg
844809,55,Below Avg
844873,77,Above Avg
844888,72,Above Avg
845320,71,Above Avg
845326,62,Below Avg
845761,79,Above Avg
845843,71,Above Avg
845897,54,Below Avg
846085,51,Below Avg
846253,57,Below Avg
846313,77,Above Avg
846379,59,Below Avg
846406,66,Below Avg
846506,68,Above Avg
846621,54,Below Avg
846642,65,Below Avg
846952,55,Below Avg
846970,64,Below Avg
846977,70,Above Avg
847066,76,Above Avg
847218,74,Above Avg
847242,68,Above Avg
847281,70,Above Avg
847351,50,Below Avg
847359,74,Above Avg
847504,50,Below Avg
847543,75,Above Avg
847705,62,Below Avg
847750,82,Above Avg
847872,52,Below Avg
847884,57,Below Avg
847905,62,Below Avg
847909,60,Below Avg
848252,51,Below Avg
848261,64,Below Avg
848339,81,Above Avg
848633,81,Above Avg
848953,76,Above Avg
849059,52,Below Avg
849084,64,Below Avg
849123,63,Below Avg
849155,51,Below Avg
849343,52,Below Avg
849346,68,Above Avg
849440,81,Above Avg
849639,70,Above Avg
849692,54,Below Avg
849803,57,Below Avg
850021,65,Below Avg
850053,80,Above Avg
850085,54,Below Avg
850210,58,Below Avg
850254,80,Above Avg
850356,67,Above Avg
850397,67,Above Avg
850593,81,Above Avg
850727,64,Below Avg
850786,69,Above Avg
850827,57,Below Avg
850937,74,Above Avg
851010,52,Below Avg
851210,77,Above Avg
851248,61,Below Avg
851271,58,Below Avg
851274,59,Below Avg
851367,70,Above Avg
851529,63,Below Avg
851571,51,Below Avg
851608,61,Below Avg
851639,78,Above Avg
851841,80,Above Avg
852000,57,Below Avg
852003,77,Above Avg
852076,81,Above Avg
852318,68,Above Avg
852335,66,Below Avg
852357,74,Above Avg
852368,54,Below Avg
852404,79,Above Avg
852759,69,Above Avg
852850,70,Above Avg
852948,59,Below Avg
852987,63,Below Avg
853010,64,Below Avg
853447,60,Below Avg
853547,82,Above Avg
853580,64,Below Avg
853652,78,Above Avg
853706,55,Below Avg
853712,77,Above Avg
853750,63,Below Avg
853767,59,Below Avg
853776,74,Above Avg
853793,58,Below Avg
853801,74,Above Avg
853907,54,Below Avg
853980,81,Above Avg
854159,64,Below Avg
854280,74,Above Avg
854488,75,Above Avg
854634,65,Below Avg
854808,53,Below Avg
854928,70,Above Avg
854976,74,Above Avg
855099,64,Below Avg
855157,53,Below Avg
855186,69,Above Avg
855219,70,Above Avg
855251,68,Above Avg
855253,81,Above Avg
855354,59,Below Avg
855368,68,Above Avg
855447,80,Above Avg
855470,51,Below Avg
855508,82,Above Avg
855521,68,Above Avg
855670,56,Below Avg
855813,62,Below Avg
855829,77,Above Avg
855892,81,Above Avg
855928,53,Below Avg
855963,54,Below Avg
855988,54,Below Avg
856001,70,Above Avg
856011,72,Above Avg
856100,79,Above Avg
856109,80,Above Avg
856182,59,Below Avg
856379,64,Below Avg
856383,68,Above Avg
856459,73,Above Avg
856512,73,Above Avg
856764,63,Below Avg
857021,63,Below Avg
857071,61,Below Avg
857188,58,Below Avg
857212,68,Above Avg
857252,55,Below Avg
857485,53,Below Avg
857671,52,Below Avg
857846,68,Above Avg
857901,68,Above Avg
857926,79,Above Avg
857954,76,Above Avg
858082,61,Below Avg
858090,58,Below Avg
858127,74,Above Avg
858167,59,Below Avg
858393,69,Above Avg
858762,79,Above Avg
858806,75,Above Avg
858812,51,Below Avg
858843,67,Above Avg
858887,60,Below Avg
858918,73,Above Avg
858988,57,Below Avg
859157,66,Below Avg
859178,55,Below Avg
859250,50,Below Avg
859324,77,Above Avg
859710,55,Below Avg
859786,72,Above Avg
859823,77,Above Avg
860026,80,Above Avg
860120,61,Below Avg
860347,72,Above Avg
860404,67,Above Avg
860570,79,Above Avg
860642,55,Below Avg
860959,72,Above Avg
861118,73,Above Avg
861151,79,Above Avg
861250,78,Above Avg
861382,81,Above Avg
861414,61,Below Avg
861503,60,Below Avg
861521,57,Below Avg
861726,53,Below Avg
861744,55,Below Avg
861770,62,Below Avg
861785,53,Below Avg
861794,74,Above Avg
861819,64,Below Avg
861898,58,Below Avg
861981,53,Below Avg
862003,78,Above Avg
862045,78,Above Avg
862062,59,Below Avg
862176,69,Above Avg
862214,69,Above Avg
862217,66,Below Avg
862281,56,Below Avg
862356,50,Below Avg
862428,73,Above Avg
862476,72,Above Avg
862489,75,Above Avg
862661,80,Above Avg
862723,64,Below Avg
862866,55,Below Avg
862880,72,Above Avg
862927,62,Below Avg
862972,75,Above Avg
863068,61,Below Avg
863087,62,Below Avg
863132,66,Below Avg
863164,79,Above Avg
863200,55,Below Avg
863250,63,Below Avg
863518,82,Above Avg
863621,75,Above Avg
863767,53,Below Avg
863815,52,Below Avg
863880,73,Above Avg
864038,79,Above Avg
864169,63,Below Avg
864296,75,Above Avg
864437,64,Below Avg
864485,56,Below Avg
864646,73,Above Avg
864717,52,Below Avg
864839,82,Above Avg
864937,59,Below Avg
864954,61,Below Avg
865517,51,Below Avg
865610,79,Above Avg
866156,59,Below Avg
866202,82,Above Avg
866320,79,Above Avg
866412,68,Above Avg
866530,82,Above Avg
866594,71,Above Avg
866716,57,Below Avg
866975,56,Below Avg
866977,56,Below Avg
867015,66,Below Avg
867073,78,Above Avg
867246,70,Above Avg
867337,79,Above Avg
867451,59,Below Avg
867565,50,Below Avg
867632,73,Above Avg
867991,68,Above Avg
868046,76,Above Avg
868047,68,Above Avg
868217,62,Below Avg
868237,65,Below Avg
868308,79,Above Avg
868332,58,Below Avg
868360,70,Above Avg
868571,60,Below Avg
868709,70,Above Avg
868735,73,Above Avg
868787,59,Below Avg
868796,62,Below Avg
868861,74,Above Avg
868961,65,Below Avg
869172,72,Above Avg
869336,75,Above Avg
869611,68,Above Avg
869631,53,Below Avg
869661,70,Above Avg
869800,55,Below Avg
869808,70,Above Avg
870361,58,Below Avg
870738,80,Above Avg
870773,57,Below Avg
870777,77,Above Avg
870786,69,Above Avg
870807,77,Above Avg
870873,76,Above Avg
870908,66,Below Avg
871005,72,Above Avg
871007,75,Above Avg
871410,50,Below Avg
871481,59,Below Avg
871529,55,Below Avg
871580,62,Below Avg
871597,80,Above Avg
871916,68,Above Avg
871962,69,Above Avg
872390,51,Below Avg
872431,74,Above Avg
872432,66,Below Avg
872441,69,Above Avg
872459,55,Below Avg
872617,61,Below Avg
872648,67,Above Avg
872714,76,Above Avg
872936,77,Above Avg
873066,80,Above Avg
873108,63,Below Avg
873175,80,Above Avg
873243,50,Below Avg
873611,61,Below Avg
873612,53,Below Avg
873710,56,Below Avg
873791,70,Above Avg
873842,63,Below Avg
874127,74,Above Avg
874200,57,Below Avg
874202,56,Below Avg
874230,73,Above Avg
874437,65,Below Avg
874446,50,Below Avg
874481,74,Above Avg
874590,64,Below Avg
874602,74,Above Avg
874764,80,Above Avg
874836,54,Below Avg
874844,63,Below Avg
874855,68,Above Avg
874910,50,Below Avg
874911,81,Above Avg
874941,70,Above Avg
874942,65,Below Avg
874946,82,Above Avg
875089,65,Below Avg
875135,58,Below Avg
875179,81,Above Avg
875265,65,Below Avg
875298,68,Above Avg
875383,75,Above Avg
875723,68,Above Avg
875731,52,Below Avg
875774,55,Below Avg
875790,82,Above Avg
875882,64,Below Avg
875925,61,Below Avg
876025,56,Below Avg
876030,54,Below Avg
876051,72,Above Avg
876054,52,Below Avg
876056,58,Below Avg
876151,58,Below Avg
876197,60,Below Avg
876238,72,Above Avg
876413,53,Below Avg
876520,71,Above Avg
876565,63,Below Avg
876582,62,Below Avg
876591,59,Below Avg
876713,67,Above Avg
876726,52,Below Avg
876818,65,Below Avg
877130,71,Above Avg
877197,82,Above Avg
877202,73,Above Avg
877235,63,Below Avg
877317,57,Below Avg
877408,64,Below Avg
877445,52,Below Avg
877680,80,Above Avg
877846,81,Above Avg
878088,59,Below Avg
878131,56,Below Avg
878209,75,Above Avg
878227,78,Above Avg
878242,58,Below Avg
878564,52,Below Avg
878593,61,Below Avg
878687,74,Above Avg
878756,56,Below Avg
878944,74,Above Avg
878950,75,Above Avg
879058,58,Below Avg
879107,64,Below Avg
879123,81,Above Avg
879181,80,Above Avg
879475,55,Below Avg
879505,63,Below Avg
879535,55,Below Avg
879610,55,Below Avg
879679,54,Below Avg
879713,63,Below Avg
879875,69,Above Avg
879888,53,Below Avg
879895,72,Above Avg
879992,80,Above Avg
880079,61,Below Avg
880475,69,Above Avg
880597,50,Below Avg
880682,75,Above Avg
880706,59,Below Avg
880721,61,Below Avg
880831,79,Above Avg
880983,66,Below Avg
881189,82,Above Avg
881262,80,Above Avg
881415,69,Above Avg
881421,66,Below Avg
881484,71,Above Avg
881541,55,Below Avg
881691,77,Above Avg
881743,56,Below Avg
881859,63,Below Avg
881885,82,Above Avg
881946,55,Below Avg
882003,77,Above Avg
882114,55,Below Avg
882115,75,Above Avg
882129,56,Below Avg
882164,60,Below Avg
882176,81,Above Avg
882536,54,Below Avg
882582,62,Below Avg
882593,50,Below Avg
882705,61,Below Avg
882825,55,Below Avg
882873,76,Above Avg
882924,66,Below Avg
882990,76,Above Avg
883064,58,Below Avg
883070,51,Below Avg
883192,66,Below Avg
883346,72,Above Avg
883433,58,Below Avg
883611,63,Below Avg
883686,73,Above Avg
883793,66,Below Avg
883916,51,Below Avg
883924,63,Below Avg
883993,80,Above Avg
884012,58,Below Avg
884024,56,Below Avg
884031,74,Above Avg
884223,79,Above Avg
884279,76,Above Avg
884358,74,Above Avg
884738,61,Below Avg
884791,70,Above Avg
884823,69,Above Avg
884989,58,Below Avg
885000,82,Above Avg
885032,51,Below Avg
885033,75,Above Avg
885045,79,Above Avg
885368,53,Below Avg
885559,69,Above Avg
885718,66,Below Avg
885866,62,Below Avg
885915,77,Above Avg
886103,77,Above Avg
886146,82,Above Avg
886204,67,Above Avg
886448,79,Above Avg
886533,80,Above Avg
886756,81,Above Avg
886944,59,Below Avg
887096,61,Below Avg
887256,57,Below Avg
887262,61,Below Avg
887356,70,Above Avg
887446,76,Above Avg
887521,74,Above Avg
887656,54,Below Avg
887794,58,Below Avg
887825,65,Below Avg
887942,58,Below Avg
887996,64,Below Avg
888155,75,Above Avg
888290,79,Above Avg
888312,74,Above Avg
888331,53,Below Avg
888337,60,Below Avg
888433,56,Below Avg
888517,73,Above Avg
888668,80,Above Avg
888710,68,Above Avg
888734,55,Below Avg
888745,80,Above Avg
888899,58,Below Avg
889001,51,Below Avg
889015,57,Below Avg
889044,54,Below Avg
889234,81,Above Avg
889292,53,Below Avg
889370,78,Above Avg
889372,56,Below Avg
889373,67,Above Avg
889374,59,Below Avg
889407,53,Below Avg
889589,72,Above Avg
889715,77,Above Avg
889774,68,Above Avg
889795,68,Above Avg
890063,73,Above Avg
890361,74,Above Avg
890431,52,Below Avg
890477,52,Below Avg
890505,80,Above Avg
890597,67,Above Avg
890636,55,Below Avg
890643,52,Below Avg
890656,66,Below Avg
890722,61,Below Avg
890730,60,Below Avg
890819,65,Below Avg
891016,52,Below Avg
891119,61,Below Avg
891228,82,Above Avg
891284,69,Above Avg
891563,62,Below Avg
891620,72,Above Avg
891632,53,Below Avg
891739,64,Below Avg
891801,78,Above Avg
891857,52,Below Avg
891877,70,Above Avg
891952,51,Below Avg
892048,80,Above Avg
892095,67,Above Avg
892097,55,Below Avg
892112,50,Below Avg
892116,68,Above Avg
892132,78,Above Avg
892181,73,Above Avg
892268,53,Below Avg
892299,79,Above Avg
892332,61,Below Avg
892498,82,Above Avg
892636,64,Below Avg
892897,77,Above Avg
893028,53,Below Avg
893099,69,Above Avg
893106,68,Above Avg
893139,77,Above Avg
893175,55,Below Avg
893282,65,Below Avg
893312,66,Below Avg
893318,70,Above Avg
893393,59,Below Avg
893410,54,Below Avg
893482,73,Above Avg
893484,51,Below Avg
893557,79,Above Avg
893627,78,Above Avg
893672,55,Below Avg
893675,79,Above Avg
893705,80,Above Avg
893783,60,Below Avg
893797,78,Above Avg
893964,70,Above Avg
894022,70,Above Avg
894215,53,Below Avg
894367,74,Above Avg
894386,81,Above Avg
894422,63,Below Avg
894481,69,Above Avg
894519,76,Above Avg
894663,54,Below Avg
895050,57,Below Avg
895099,60,Below Avg
895145,61,Below Avg
895232,62,Below Avg
895238,76,Above Avg
895295,66,Below Avg
895464,76,Above Avg
895480,73,Above Avg
895546,51,Below Avg
895601,62,Below Avg
895673,64,Below Avg
895755,55,Below Avg
895892,56,Below Avg
896101,54,Below Avg
896108,53,Below Avg
896221,54,Below Avg
896227,74,Above Avg
896430,54,Below Avg
896454,74,Above Avg
896489,72,Above Avg
896571,74,Above Avg
896685,56,Below Avg
896693,52,Below Avg
896896,58,Below Avg
896913,72,Above Avg
896952,72,Above Avg
896955,60,Below Avg
897074,54,Below Avg
897201,61,Below Avg
897226,60,Below Avg
897495,58,Below Avg
897520,81,Above Avg
897658,55,Below Avg
897671,79,Above Avg
897676,54,Below Avg
897702,81,Above Avg
897828,71,Above Avg
897844,65,Below Avg
897916,54,Below Avg
898265,75,Above Avg
898440,66,Below Avg
898561,65,Below Avg
898647,57,Below Avg
898892,53,Below Avg
899084,82,Above Avg
899090,81,Above Avg
899186,64,Below Avg
899260,58,Below Avg
899328,52,Below Avg
899348,62,Below Avg
899697,54,Below Avg
899715,60,Below Avg
899725,64,Below Avg
899851,66,Below Avg
899886,64,Below Avg
899918,66,Below Avg
899992,65,Below Avg
900048,51,Below Avg
900090,80,Above Avg
900093,74,Above Avg
900109,79,Above Avg
900294,81,Above Avg
900312,68,Above Avg
900361,64,Below Avg
900546,61,Below Avg
900581,64,Below Avg
900698,56,Below Avg
900816,72,Above Avg
900943,64,Below Avg
900944,66,Below Avg
901124,59,Below Avg
901177,52,Below Avg
901209,74,Above Avg
901210,80,Above Avg
901514,63,Below Avg
901516,77,Above Avg
901576,70,Above Avg
901599,58,Below Avg
901686,63,Below Avg
902101,64,Below Avg
902196,80,Above Avg
902200,55,Below Avg
902242,60,Below Avg
902438,64,Below Avg
902592,75,Above Avg
902596,77,Above Avg
902713,52,Below Avg
902776,68,Above Avg
902792,61,Below Avg
902824,67,Above Avg
902855,61,Below Avg
903021,53,Below Avg
903080,56,Below Avg
903360,77,Above Avg
903428,67,Above Avg
903431,67,Above Avg
903790,81,Above Avg
903815,81,Above Avg
903850,75,Above Avg
903914,67,Above Avg
903934,65,Below Avg
903985,51,Below Avg
904024,76,Above Avg
904137,69,Above Avg
904147,51,Below Avg
904246,61,Below Avg
904334,64,Below Avg
904345,74,Above Avg
904392,59,Below Avg
904575,78,Above Avg
904977,53,Below Avg
905007,80,Above Avg
905139,58,Below Avg
905224,68,Above Avg
905690,75,Above Avg
905733,70,Above Avg
906067,61,Below Avg
906121,81,Above Avg
906329,63,Below Avg
906340,68,Above Avg
906344,67,Above Avg
906379,71,Above Avg
906393,81,Above Avg
906566,58,Below Avg
906684,63,Below Avg
906688,74,Above Avg
906806,78,Above Avg
906898,66,Below Avg
906934,80,Above Avg
906940,51,Below Avg
907064,62,Below Avg
907096,77,Above Avg
907146,57,Below Avg
907196,62,Below Avg
907226,79,Above Avg
907460,61,Below Avg
907462,71,Above Avg
907696,52,Below Avg
907806,81,Above Avg
907831,50,Below Avg
907869,72,Above Avg
907936,73,Above Avg
908192,68,Above Avg
908255,51,Below Avg
908368,56,Below Avg
908438,78,Above Avg
908485,50,Below Avg
908620,50,Below Avg
908677,56,Below Avg
908729,51,Below Avg
908765,67,Above Avg
908889,76,Above Avg
908904,61,Below Avg
909016,52,Below Avg
909049,67,Above Avg
909193,75,Above Avg
909334,73,Above Avg
909438,81,Above Avg
909462,62,Below Avg
909537,58,Below Avg
909572,52,Below Avg
909738,55,Below Avg
909880,66,Below Avg
909917,62,Below Avg
909952,58,Below Avg
909986,50,Below Avg
910085,81,Above Avg
910129,74,Above Avg
910492,70,Above Avg
910632,81,Above Avg
910671,73,Above Avg
910764,66,Below Avg
910863,75,Above Avg
